@relation 'Acoustic Analysis (Time Domain)-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute 'dB ' numeric
@attribute 'Zero Crossing Number' numeric
@attribute 'Standard Deviation' numeric
@attribute block numeric
@attribute 'vertical line' numeric
@attribute 'horizontal line' numeric
@attribute 'line with angles' numeric
@attribute curve numeric
@attribute oscillation numeric
@attribute 'High Freq' numeric
@attribute 'Middle Freq' numeric
@attribute 'Low Freq' {0,1}

@data
-55.342,41,11.062,0,1,0,0,0,0,1,0,0
-50.949,25,11.832,0,1,0,0,0,0,1,0,0
-53.377,35,12.052,0,1,0,0,0,0,1,0,0
-56.344,46,9.6131,0,0,0,0,0,0,0,0,0
-50.953,29,12.051,0,0,0,0,0,0,0,0,0
-54.621,40,10.411,0,0,0,0,0,0,0,0,0
-56.215,39,10.369,0,0,0,0,0,0,0,0,0
-57.518,55,7.1299,0,0,0,0,0,0,0,0,0
-59.039,64,6.7635,0,0,0,0,0,0,0,0,0
-57.611,52,8.65,0,0,0,0,0,0,0,0,0
-55.277,42,9.1256,0,0,0,0,0,0,0,0,0
-55.911,47,8.9113,0,0,0,0,0,0,0,0,0
-57.542,57,7.4759,0,0,0,0,0,0,0,0,0
-54.784,33,11.819,0,0,0,0,0,0,0,0,0
-58.014,54,7.2076,0,0,0,0,0,0,0,0,0
-56.51,39,9.5954,0,0,0,0,0,0,0,0,0
-56.643,42,11.137,0,0,0,0,0,0,0,0,0
-54.04,30,12.243,0,0,0,0,0,0,0,0,0
-57.261,43,7.6505,0,0,0,0,0,0,0,0,0
-57.595,50,8.0886,0,0,0,0,0,0,0,0,0
-55.706,44,9.2382,0,0,0,0,0,0,0,0,0
-56.986,43,9.3995,0,0,0,0,0,0,0,0,0
-55.06,36,12.753,0,0,0,0,0,0,0,0,0
-55.231,43,9.7761,0,0,0,0,0,0,0,0,0
-54.257,38,10.378,0,0,0,0,0,0,0,0,0
-56.969,52,7.3067,0,0,0,0,0,0,0,0,0
-57.125,50,9.0498,0,0,0,0,0,0,0,0,0
-55.618,44,11.493,0,0,0,0,0,0,0,0,0
-58.903,61,6.9589,0,0,0,0,0,0,0,0,0
-54.396,39,10.795,0,0,0,0,0,0,0,0,0
-57.454,48,8.8504,0,0,0,0,0,0,0,0,0
-56.117,61,8.123,0,0,0,0,0,0,0,0,0
-57.345,48,7.5986,0,0,0,0,0,0,0,0,0
-54.608,37,11.483,0,0,0,0,0,0,0,0,0
-51.654,27,13.88,0,0,0,0,0,0,0,0,0
-57.884,53,9.6615,0,0,0,0,0,0,0,0,0
-57.818,60,7.8536,0,0,0,0,0,0,0,0,0
-57.953,54,6.6946,0,0,0,0,0,0,0,0,0
-55.341,32,8.8877,0,0,0,0,0,0,0,0,0
-56.634,49,8.3029,0,0,0,0,0,0,0,0,0
-55.886,43,8.8733,0,0,0,0,0,0,0,0,0
-54.434,38,12.436,0,0,0,0,0,0,0,0,0
-57.025,48,7.9142,0,0,0,0,0,0,0,0,0
-54.525,34,11.056,0,0,1,0,0,0,0,0,1
-57.597,56,7.7194,0,0,1,0,0,0,0,0,1
-57.294,59,6.6163,0,0,1,0,0,0,0,0,1
-54.146,82,4.433,0,0,1,0,0,0,0,0,1
-52.283,81,5.2345,0,0,1,0,0,0,0,0,1
-51.185,40,11.811,0,0,1,0,0,0,0,0,1
-55.99,57,8.4562,0,0,1,0,0,0,0,0,1
-56.333,48,8.7122,0,0,1,0,0,0,0,0,1
-56.758,48,9.3563,0,0,1,0,0,0,0,0,1
-56.118,39,10.92,0,0,1,0,0,0,0,0,1
-52.192,26,12.654,0,0,1,0,0,0,0,0,1
-55.997,45,9.3962,0,0,1,0,0,0,0,0,1
-58.789,64,7.5529,0,1,1,0,0,0,1,0,1
-55.355,42,10.143,0,1,1,0,0,0,1,0,1
-56.853,47,9.3799,0,1,0,0,0,0,1,0,0
-58.068,48,8.7151,0,0,0,0,0,0,0,0,0
-55.961,52,9.4956,0,0,1,0,0,0,0,0,1
-53.541,39,11.134,0,0,1,0,0,0,0,0,1
-52.122,72,5.4593,0,0,1,0,0,0,0,0,1
-50.522,88,4.1474,0,0,1,0,0,0,0,0,1
-48.688,100,2.448,0,0,1,0,0,0,0,0,1
-53.67,47,10.179,0,0,1,0,0,0,0,0,1
-54.321,45,9.4937,0,0,1,0,0,0,0,0,1
-54.238,60,8.2302,0,0,1,0,0,0,0,0,1
-50.768,28,12.328,0,0,1,0,0,0,0,0,1
-56.498,43,9.1562,0,0,1,0,0,0,0,0,1
-57.863,58,7.8178,0,0,1,0,0,0,0,0,1
-55.547,39,11.529,0,0,1,0,0,0,0,0,1
-50.627,22,10.155,0,0,0,0,0,0,0,0,0
-54.096,39,11.236,0,0,1,0,0,0,0,0,1
-56.779,63,6.1308,0,0,1,0,0,0,0,0,1
-50.976,83,4.4273,0,0,1,0,0,0,0,0,1
-47.685,106,1.0587,0,0,1,0,0,0,0,0,1
-47.624,104,1.4878,0,0,1,0,0,0,0,0,1
-52.466,100,2.0273,0,0,1,0,0,0,0,0,1
-52.32,55,8.7064,0,0,1,0,0,0,0,0,1
-53.936,54,9.0033,0,0,1,0,0,1,0,0,1
-51.051,85,5.5811,0,0,1,0,0,1,0,0,1
-54.273,76,6.9095,0,0,1,0,0,1,0,0,1
-54.604,61,8.0211,0,0,1,0,0,1,0,0,1
-57.439,88,4.9701,0,0,0,0,0,1,0,0,1
-54.843,56,8.5858,0,0,0,0,0,1,0,0,1
-52.249,39,12.132,0,0,1,0,0,1,0,0,1
-48.161,91,3.6459,0,0,1,0,0,1,0,0,1
-46.804,104,0.84253,0,0,1,0,0,1,0,0,1
-46.304,102,1.5964,0,0,1,0,0,1,0,0,1
-50.162,97,2.2008,0,0,1,0,0,1,0,0,1
-54.474,72,6.3625,0,0,1,0,0,1,0,0,1
-54.007,47,11.045,0,0,1,0,0,1,0,0,1
-55.027,62,7.324,0,0,1,0,0,1,0,0,1
-53.286,43,10.166,0,0,0,0,0,1,0,0,1
-52.169,47,9.6369,0,0,0,0,0,1,0,0,1
-52.827,72,5.6518,0,0,1,0,0,1,0,0,1
-50.912,70,6.6838,0,0,1,0,0,1,0,0,1
-48.227,104,1.195,0,0,1,0,0,1,0,0,1
-43.556,102,1.5529,0,0,1,0,0,1,0,0,1
-42.326,102,0.67126,0,0,1,0,0,1,0,0,1
-44.276,100,0.96305,0,0,1,0,0,1,0,0,1
-44.781,101,0.86854,0,0,1,0,0,1,0,0,1
-44.047,100,1.0816,0,0,1,0,0,1,0,0,1
-44.937,100,0.99005,0,0,1,0,0,1,0,0,1
-41.651,99,0.65134,0,0,1,0,0,1,0,0,1
-40.835,100,0.68224,0,0,1,0,0,1,0,0,1
-39.022,99,0.68165,0,0,1,0,0,1,0,0,1
-43.967,95,1.965,0,0,1,0,0,1,0,0,1
-50.961,85,3.4696,0,0,1,0,0,1,0,0,1
-53.731,76,5.1149,0,0,1,0,0,1,0,0,1
-52.209,76,6.2039,0,1,1,0,0,1,0,0,1
-52.956,83,3.1893,0,1,1,0,0,1,0,0,1
-48.502,61,3.4556,0,1,1,0,0,1,0,0,1
-45.874,58,3.6107,0,1,1,0,0,1,0,0,1
-48.287,50,3.956,0,0,1,0,0,1,0,0,1
-51.82,68,4.4064,0,0,1,0,0,1,0,0,1
-54.757,74,5.2254,0,0,1,0,0,1,0,0,1
-54.58,67,7.3974,0,0,1,0,0,1,0,0,1
-51.76,33,11.086,0,0,0,0,0,1,0,0,1
-52.033,46,10.087,0,0,0,1,0,1,0,0,1
-50.793,53,4.7477,0,0,0,1,0,1,0,0,1
-48.938,50,2.976,0,0,0,1,0,1,0,0,1
-49.898,55,4.1882,1,0,0,1,0,1,1,0,1
-42.472,67,1.5611,1,0,0,1,0,1,1,0,1
-43.397,80,1.2992,1,0,0,1,0,1,1,0,1
-42.293,109,0.97348,1,0,0,1,0,1,1,0,1
-41.089,121,0.64874,1,0,0,1,0,1,1,0,1
-49.515,95,4.1293,1,0,0,1,0,1,1,0,1
-49.973,55,8.2186,1,0,0,1,0,1,1,0,1
-48.561,88,4.7008,1,0,0,0,0,1,1,0,1
-50.01,37,11.168,0,0,0,0,0,1,0,0,1
-51.311,43,10.275,0,0,0,0,0,1,0,0,1
-53.102,75,6.5578,0,0,0,0,0,1,0,0,1
-52.472,70,6.7143,0,0,0,0,0,1,0,0,1
-54.676,57,8.1616,0,0,0,0,0,1,0,0,1
-57.183,51,8.2959,0,0,0,0,0,1,0,0,1
-55.576,53,8.6842,0,0,0,0,0,0,0,0,0
-55.759,50,9.3261,0,0,0,0,0,0,0,0,0
-57.046,58,7.8443,0,0,0,0,0,0,0,0,0
-52.172,30,12.191,0,0,0,0,0,0,0,0,0
-57.834,53,8.2371,0,0,0,0,0,0,0,0,0
-57.372,57,6.3672,0,0,0,0,0,0,0,0,0
-57.634,55,7.2549,0,0,0,0,0,0,0,0,0
-57.034,57,7.4913,0,0,0,0,0,0,0,0,0
-53.451,33,11.74,0,0,0,0,0,0,0,0,0
-53.278,36,10.375,0,0,0,0,0,0,0,0,0
-56.041,49,7.5485,0,0,0,0,0,0,0,0,0
-55.574,38,9.7337,0,0,0,0,0,0,0,0,0
-54.892,37,11.107,0,0,0,0,0,0,0,0,0
-55.689,39,11.877,0,0,0,0,0,0,0,0,0
-52.812,26,10.816,0,0,0,0,0,0,0,0,0
-53.974,31,13.14,0,0,0,0,0,0,0,0,0
-56.898,46,9.5042,0,0,0,0,0,0,0,0,0
-56.257,40,9.5947,0,0,0,0,0,0,0,0,0
-56.171,49,8.1315,0,0,0,0,0,0,0,0,0
-52.469,30,11.68,0,0,0,0,0,0,0,0,0
-52.632,39,11.423,0,0,0,0,0,0,0,0,0
-58.263,49,7.907,0,0,0,0,0,0,0,0,0
-55.006,39,10.523,0,0,0,0,0,0,0,0,0
-55.748,43,10.619,0,0,0,0,0,0,0,0,0
-52.88,34,12.077,0,0,0,0,0,0,0,0,0
-58.009,54,6.4863,0,0,0,0,0,0,0,0,0
-55.388,41,9.5482,0,0,0,0,0,0,0,0,0
-58.386,54,8.5067,0,0,0,0,0,0,0,0,0
-57.564,52,7.5829,0,0,0,0,0,0,0,0,0
-57.868,64,5.8063,0,0,0,0,0,0,0,0,0
-51.575,35,11.731,0,0,0,0,0,0,0,0,0
-55.069,54,8.837,0,0,0,0,0,0,0,0,0
-54.821,50,8.8891,0,0,0,0,0,0,0,0,0
-55.232,67,4.2468,0,0,0,0,0,0,0,0,0
-57.365,58,6.8223,0,0,0,0,0,0,0,0,0
-54.605,42,10.808,0,0,0,0,0,0,0,0,0
-54.334,29,11.179,0,0,0,0,0,0,0,0,0
-51.903,35,11.464,0,0,0,0,0,0,0,0,0
-57.001,48,8.4909,0,0,0,0,0,0,0,0,0
-55.579,45,9.0018,0,0,0,0,0,1,0,0,1
-55.523,40,9.2814,0,0,0,0,0,1,0,0,1
-55.916,68,6.397,0,0,0,0,0,1,0,0,1
-52.586,85,4.7601,0,0,0,0,0,1,0,0,1
-51.001,54,7.945,0,0,0,0,0,1,0,0,1
-55.069,67,6.4019,0,0,0,0,0,1,0,0,1
-47.574,113,1.6398,0,0,0,0,0,1,0,0,1
-52.085,89,4.4044,0,0,0,0,0,1,0,0,1
-56.798,73,6.6185,0,0,0,0,0,1,0,0,1
-55.117,87,4.7989,0,0,0,0,0,1,0,0,1
-54.332,86,5.7536,0,0,0,0,0,1,0,0,1
-52.321,96,3.697,0,0,0,0,0,1,0,0,1
-51.112,96,3.0999,0,0,0,0,0,1,0,0,1
-51.367,48,9.2988,0,0,0,0,0,1,0,0,1
-54.195,92,5.0563,0,0,0,0,0,1,0,0,1
-49.914,84,5.3307,0,0,0,0,0,1,0,0,1
-51.381,96,4.7604,0,0,0,0,0,1,0,0,1
-53.293,68,7.4874,0,0,0,0,0,1,0,0,1
-51.935,101,3.3241,0,0,0,0,0,1,0,0,1
-56.168,76,6.0705,0,0,0,0,0,1,0,0,1
-53.291,106,2.977,0,0,0,0,0,1,0,0,1
-49.501,104,3.0888,0,0,0,0,0,1,0,0,1
-55.104,87,4.7538,0,0,0,0,0,1,0,0,1
-53.065,106,3.3178,0,0,0,0,0,1,0,0,1
-51.365,94,3.9019,0,0,0,0,0,1,0,0,1
-52.408,88,5.1255,0,0,0,0,0,1,0,0,1
-50.059,91,5.067,0,0,0,0,0,1,0,0,1
-51.705,93,3.3994,0,0,0,0,0,1,0,0,1
-53.623,74,6.3331,0,0,0,0,0,1,0,0,1
-51.252,101,3.0389,0,0,0,0,0,1,0,0,1
-51.155,81,5.4097,0,0,0,0,0,1,0,0,1
-53.336,72,6.7399,0,0,0,0,0,1,0,0,1
-51.201,91,4.5647,0,0,0,0,0,1,0,0,1
-53.548,81,5.3972,0,0,0,0,0,1,0,0,1
-52.951,91,4.6741,0,0,0,0,0,1,0,0,1
-52.173,106,3.3492,0,0,0,0,0,1,0,0,1
-53.293,93,3.763,0,0,0,0,0,1,0,0,1
-54.493,99,3.7988,0,0,0,0,0,1,0,0,1
-50.906,103,3.6403,0,0,0,0,0,1,0,0,1
-51.862,68,7.0256,0,0,0,0,0,1,0,0,1
-55.834,92,3.948,0,0,0,0,0,1,0,0,1
-51.855,94,4.7005,0,0,0,0,0,1,0,0,1
-53.205,70,6.9999,0,0,0,0,0,1,0,0,1
-54.985,78,5.329,0,0,0,0,0,1,0,0,1
-51.805,95,4.7438,0,0,0,0,0,1,0,0,1
-53.173,86,5.2595,0,0,0,0,0,1,0,0,1
-53.912,86,5.6938,0,0,0,0,0,1,0,0,1
-51.761,96,4.0891,0,0,0,0,0,1,0,0,1
-54.977,79,4.445,0,0,0,0,0,1,0,0,1
-55.002,91,4.0864,0,0,0,0,0,1,0,0,1
-50.053,103,3.7091,0,0,0,0,0,1,0,0,1
-55.46,96,3.6594,0,0,0,0,0,1,0,0,1
-54.407,74,5.7241,0,0,0,0,0,1,0,0,1
-53.154,105,3.7181,0,0,0,0,0,1,0,0,1
-52.441,64,6.9563,0,0,0,0,0,1,0,0,1
-57.363,84,4.6786,0,0,0,0,0,1,0,0,1
-54.616,65,7.8366,0,0,0,0,0,1,0,0,1
-53.287,44,9.0072,0,0,0,0,0,1,0,0,1
-53.109,36,11.657,0,0,0,0,0,1,0,0,1
-54.36,47,9.3687,0,0,0,0,0,1,0,0,1
-57.522,57,7.9576,0,0,0,0,0,1,0,0,1
-57.414,52,6.7734,0,0,0,0,0,1,0,0,1
-56.93,48,9.3123,0,0,0,0,0,0,0,0,0
-56.667,45,7.9064,0,0,0,0,0,0,0,0,0
-56.294,43,8.9879,0,0,0,0,0,0,0,0,0
-55.633,40,11.149,0,0,0,0,0,0,0,0,0
-56.167,39,10.152,0,0,0,0,0,0,0,0,0
-55.767,45,11.229,0,0,0,0,0,0,0,0,0
-58.811,74,6.0753,0,1,0,0,0,0,0,1,0
-56.73,98,6.4375,0,1,0,0,0,0,0,1,0
-54.378,41,11.64,0,1,0,0,0,0,0,1,0
-54.898,42,10.065,0,1,0,0,0,0,0,1,0
-54.811,43,11.69,0,0,0,0,0,0,0,0,0
-55.478,38,10.722,0,0,0,0,0,0,0,0,0
-55.778,43,11.071,0,0,0,0,0,0,0,0,0
-58.258,60,7.8321,0,0,0,0,0,0,0,0,0
-57.749,59,9.2938,0,0,0,0,0,0,0,0,0
-56.032,46,8.8683,0,0,0,0,0,0,0,0,0
-56.194,35,8.4877,0,0,0,0,0,0,0,0,0
-58.229,61,8.1965,0,0,0,0,0,0,0,0,0
-56.515,48,9.0502,0,0,0,0,0,0,0,0,0
-59.238,67,6.1237,0,0,0,0,0,0,0,0,0
-54.461,28,12.31,0,0,0,0,0,0,0,0,0
-54.002,31,11.575,0,0,0,0,0,0,0,0,0
-55.149,39,10.161,0,0,0,0,0,0,0,0,0
-56.143,46,9.6502,0,0,0,0,0,0,0,0,0
-55.587,39,11.1,0,0,0,0,0,0,0,0,0
-56.437,46,8.9287,0,0,0,0,0,0,0,0,0
-57.683,55,6.6534,0,0,0,0,0,0,0,0,0
-52.536,36,12.216,0,0,0,0,0,0,0,0,0
-54.081,35,12.082,0,0,0,0,0,0,0,0,0
-55.778,36,10.443,0,0,0,0,0,0,0,0,0
-58.079,53,6.9617,0,0,0,0,0,0,0,0,0
-56.374,48,7.567,0,0,0,0,0,0,0,0,0
-57.428,47,9.925,0,0,0,0,0,0,0,0,0
-56.593,54,8.231,0,0,0,0,0,0,0,0,0
-54.312,42,10.907,0,0,0,0,0,0,0,0,0
-57.7,45,7.8208,0,0,0,0,0,0,0,0,0
-53.434,33,10.951,0,0,0,0,0,0,0,0,0
-56.183,41,10.198,0,0,0,0,0,0,0,0,0
-51.262,25,11.245,0,0,0,0,0,0,0,0,0
-55.525,44,8.8705,0,0,1,0,0,0,0,0,1
-54.227,41,10.601,0,0,1,0,0,0,0,0,1
-53.129,27,11.156,0,0,1,0,0,0,0,0,1
-53.302,37,10.422,0,0,1,0,0,0,0,0,1
-52.323,59,5.1448,0,0,1,0,0,0,0,0,1
-50.21,55,2.8756,0,0,1,0,0,0,0,0,1
-50.268,53,4.0624,0,0,1,0,0,0,0,0,1
-55.065,43,9.6696,0,0,1,0,0,0,0,0,1
-56.214,44,10.313,0,0,1,0,0,0,0,0,1
-53.709,37,11.471,0,0,0,0,0,0,0,0,0
-55.374,40,10.638,0,0,0,0,0,0,0,0,0
-54.879,35,10.66,0,0,0,0,0,0,0,0,0
-54.509,36,10.691,0,0,0,0,0,0,0,0,0
-50.95,23,10.656,0,0,0,0,0,0,0,0,0
-56.69,47,8.7281,0,0,0,0,0,0,0,0,0
-56.86,49,8.5331,0,0,0,0,0,0,0,0,0
-53.937,31,10.19,0,0,0,0,0,0,0,0,0
-57.584,50,7.4575,0,0,0,0,0,0,0,0,0
-54.378,32,13.352,0,0,0,0,0,0,0,0,0
-55.183,46,8.7399,0,0,0,0,0,0,0,0,0
-57.412,47,9.5513,0,0,0,0,0,0,0,0,0
-56.437,46,8.4544,0,0,0,0,0,0,0,0,0
-56.643,46,9.6571,0,0,1,0,0,0,0,0,1
-53.426,51,5.6175,0,0,1,0,0,0,0,0,1
-49.565,52,3.2728,0,0,1,0,0,0,0,0,1
-45.554,53,1.6964,0,0,1,0,0,0,0,0,1
-45.198,56,1.1613,0,0,1,0,0,0,0,0,1
-47.1,54,2.4538,0,0,1,0,0,0,0,0,1
-51.398,57,2.8158,0,0,1,0,0,0,0,0,1
-45.253,56,1.4363,0,0,1,0,0,0,0,0,1
-44.73,56,1.0651,0,0,1,0,0,0,0,0,1
-51.669,45,8.0524,0,0,1,0,0,0,0,0,1
-55.313,50,7.3507,0,0,1,0,0,0,0,0,1
-55.536,42,8.7245,0,0,0,0,0,0,0,0,0
-51.55,28,12.213,0,0,0,0,0,0,0,0,0
-55.029,48,9.1456,0,0,0,0,0,0,0,0,0
-56.619,50,8.9852,0,0,0,0,0,0,0,0,0
-54.093,41,7.4794,0,0,0,0,0,0,0,0,0
-51.873,43,6.0103,0,0,0,0,0,0,0,0,0
-53.47,49,4.6594,0,0,0,0,0,0,0,0,0
-53.377,45,7.262,0,0,0,0,0,0,0,0,0
-52.722,31,11.483,0,0,0,0,0,0,0,0,0
-54.861,40,10.207,0,0,0,0,0,0,0,0,0
-53.65,38,9.1129,0,0,0,0,0,0,0,0,0
-52.192,48,3.8615,0,0,0,0,0,0,0,0,0
-53.08,47,7.2567,0,0,0,0,0,0,0,0,0
-51.053,45,6.8358,0,0,0,0,0,0,0,0,0
-53.508,35,9.4836,0,0,0,0,0,0,0,0,0
-55.053,58,7.1075,0,0,0,0,0,0,0,0,0
-52.71,33,10.954,0,0,1,0,0,0,0,0,1
-45.748,68,1.6744,0,0,1,0,0,0,0,0,1
-40.289,67,0.54801,0,0,1,0,0,0,0,0,1
-37.759,68,0.57608,0,0,1,0,0,0,0,0,1
-38.941,68,0.65018,0,0,1,0,0,0,0,0,1
-42.952,64,3.051,0,0,1,0,0,0,0,0,1
-44.729,58,2.1045,0,0,1,0,0,0,0,0,1
-47.79,53,5.7996,0,0,1,0,0,0,0,0,1
-50.295,55,4.8245,0,0,1,0,0,0,0,0,1
-53.435,55,5.2137,0,0,1,0,0,0,0,0,1
-53.441,47,7.7071,0,0,1,0,0,0,0,0,1
-53.13,62,6.8247,0,0,1,0,0,1,0,0,1
-56.473,58,6.729,0,0,1,0,0,1,0,0,1
-55.102,56,6.3819,0,0,0,0,0,1,0,0,1
-56.306,58,8.4604,0,0,0,0,0,1,0,0,1
-53.124,59,6.8093,0,0,0,0,1,1,1,0,1
-44.834,69,1.9179,0,0,0,0,1,1,1,0,1
-46.265,73,1.2383,0,0,0,0,1,1,1,0,1
-44.534,68,2.2775,0,0,0,0,1,1,1,0,1
-45.131,75,1.627,0,0,0,0,1,1,1,0,1
-48.608,70,4.6866,0,0,0,0,1,1,1,0,1
-50.022,72,5.5377,0,0,0,0,1,1,1,0,1
-50.194,73,6.5079,0,0,0,0,1,1,1,0,1
-53.383,89,3.314,0,0,0,0,1,1,1,0,1
-52.714,98,3.6054,0,0,0,0,1,1,1,0,1
-53.805,70,6.2836,0,0,0,0,1,1,1,0,1
-54.337,86,3.728,0,0,0,0,1,1,1,0,1
-53.21,77,6.2771,0,0,0,0,1,1,1,0,1
-53.419,91,4.639,0,0,0,0,1,1,1,0,1
-49.149,49,10.18,0,0,0,0,1,1,1,0,1
-52.81,92,5.0245,0,0,0,0,1,1,1,0,1
-54.265,102,3.3839,0,0,0,0,1,1,1,0,1
-52.692,63,6.9488,0,0,0,0,1,1,1,0,1
-54.398,93,4.3366,0,0,0,0,1,1,1,0,1
-54.543,77,5.0281,0,0,0,0,1,1,1,0,1
-56.088,64,5.8733,0,0,0,0,1,1,1,0,1
-56.812,58,6.5752,0,0,0,0,1,1,1,0,1
-55.584,57,7.4769,0,0,0,0,1,1,1,0,1
-52.917,77,5.4891,0,0,0,0,1,1,1,0,1
-56.276,59,6.195,0,0,0,0,1,1,1,0,1
-54.873,49,9.2477,0,0,0,0,0,1,0,0,1
-54.329,48,9.4818,0,0,0,0,0,1,0,0,1
-53.948,75,5.4631,0,0,0,0,0,1,0,0,1
-53.49,49,9.4322,0,0,0,0,0,1,0,0,1
-54.838,57,7.79,0,0,0,0,0,1,0,0,1
-55.81,51,9.6565,0,0,0,0,0,1,0,0,1
-56.317,54,8.0442,0,0,0,0,0,1,0,0,1
-55.589,58,8.4509,0,0,0,0,0,1,0,0,1
-55.531,50,9.7188,0,0,0,0,0,1,0,0,1
-56.738,53,9.5884,0,0,0,0,0,1,0,0,1
-50.616,27,11.463,0,0,0,0,0,1,0,0,1
-51.346,23,9.702,0,0,0,0,0,1,0,0,1
-55.199,33,12.162,0,0,0,0,0,0,0,0,0
-56.472,49,8.0182,0,0,0,0,0,0,0,0,0
-59.248,62,5.7609,0,0,0,0,0,0,0,0,0
-54.913,38,9.4746,0,0,0,0,0,0,0,0,0
-57.407,57,7.6181,0,0,0,0,0,0,0,0,0
-59.443,63,7.6964,0,0,0,0,0,0,0,0,0
-55.699,46,8.9087,0,0,0,0,0,0,0,0,0
-55.553,48,8.7982,0,0,0,0,0,0,0,0,0
-57.076,51,8.6727,0,0,0,0,0,0,0,0,0
-58.382,57,7.2388,0,0,0,0,0,0,0,0,0
-55.045,46,10.162,0,1,0,0,0,0,1,0,0
-53.752,36,10.76,0,1,0,0,0,0,1,0,0
-55.304,42,10.903,0,1,0,0,0,0,1,0,0
-58.091,53,7.4789,0,0,0,0,0,0,0,0,0
-55.453,41,11.031,0,0,0,0,0,0,0,0,0
-52.294,26,11.32,0,0,0,0,0,0,0,0,0
-57.789,54,6.6779,0,0,0,0,0,0,0,0,0
-55.619,42,9.6139,0,0,0,0,0,0,0,0,0
-55.648,40,9.386,0,0,0,0,0,0,0,0,0
-56.726,54,9.1765,0,0,0,0,0,0,0,0,0
-55.655,41,9.5611,0,0,0,0,0,0,0,0,0
-55.739,41,11.17,0,0,0,0,0,0,0,0,0
-57.239,46,8.5344,0,0,0,0,0,0,0,0,0
-53.507,29,11.286,0,0,0,0,0,0,0,0,0
-56.313,53,8.4913,0,0,0,0,0,0,0,0,0
-58.074,58,5.7199,0,0,0,0,0,0,0,0,0
-57.042,52,6.5699,0,0,0,0,0,0,0,0,0
-59.719,59,6.9706,0,0,0,0,0,0,0,0,0
-57.48,46,10.042,0,0,0,0,0,0,0,0,0
-56.19,46,8.6089,0,0,0,0,0,0,0,0,0
-56.065,54,8.0657,0,0,0,0,0,0,0,0,0
-56.264,53,8.2953,0,0,0,0,0,0,0,0,0
-56.945,56,8.5167,0,0,0,0,0,0,0,0,0
-55.848,48,8.9066,0,0,0,0,0,0,0,0,0
-55.606,39,9.599,0,0,0,0,0,0,0,0,0
-59.458,63,6.5519,0,0,0,0,0,0,0,0,0
-57.868,54,6.6404,0,0,0,0,0,0,0,0,0
-55.493,39,10.302,0,0,0,0,0,0,0,0,0
-56.83,51,7.713,0,0,0,0,0,0,0,0,0
-56.516,50,9.3424,0,0,0,0,0,0,0,0,0
-56.825,54,9.1076,0,0,0,0,0,0,0,0,0
-55.898,43,9.7147,0,0,0,0,0,0,0,0,0
-58.125,47,10.036,0,0,0,0,0,0,0,0,0
-54.787,26,11.977,0,0,0,0,0,0,0,0,0
-58.983,56,7.8239,0,0,0,0,0,0,0,0,0
-57.258,50,7.4737,0,0,0,0,0,0,0,0,0
-55.47,38,10.31,0,0,0,0,0,0,0,0,0
-55.93,34,11.71,0,0,0,0,0,0,0,0,0
-56.514,41,8.788,0,0,0,0,0,0,0,0,0
-55.809,42,7.2502,0,0,0,0,0,0,0,0,0
-58.008,52,8.4658,0,0,0,0,0,0,0,0,0
-54.748,40,10.61,0,0,0,0,0,0,0,0,0
-58.072,50,8.4862,0,0,0,0,0,0,0,0,0
-56.433,50,8.6561,0,0,0,0,0,0,0,0,0
-54.782,38,9.5793,0,0,0,0,0,0,0,0,0
-56.696,45,8.1403,0,0,0,0,0,0,0,0,0
-56.986,56,6.4781,0,0,0,0,0,0,0,0,0
-54.984,37,12.138,0,0,0,0,0,0,0,0,0
-55.852,52,9.5454,0,0,0,0,0,0,0,0,0
-58.721,66,7.2597,0,0,0,0,0,0,0,0,0
-54.687,38,8.9248,0,0,0,0,0,0,0,0,0
-57.367,64,7.5558,0,0,0,0,0,0,0,0,0
-56.685,48,8.6714,0,0,0,0,0,0,0,0,0
-59.147,51,7.8989,0,0,0,0,0,0,0,0,0
-56.07,52,7.7625,0,0,0,0,0,0,0,0,0
-57.91,68,6.0801,0,0,0,0,0,0,0,0,0
-56.026,43,10.805,0,0,0,0,0,0,0,0,0
-54.86,47,9.141,0,0,0,0,0,0,0,0,0
-56.204,59,9.1078,0,0,0,0,0,0,0,0,0
-56.95,70,8.5287,0,0,0,0,0,0,0,0,0
-55.577,54,9.6465,0,0,0,0,0,0,0,0,0
-57.167,56,9.1375,0,0,0,0,0,0,0,0,0
-56.177,43,10.036,0,0,0,0,0,0,0,0,0
-56.146,37,9.7088,0,0,0,0,0,0,0,0,0
-57.461,54,8.3322,0,0,0,0,0,0,0,0,0
-57.763,57,8.2558,0,0,0,0,0,0,0,0,0
-57.686,51,7.7849,0,0,0,0,0,0,0,0,0
-58.113,45,8.7173,0,0,0,0,0,0,0,0,0
-57.46,46,7.665,0,0,0,0,0,0,0,0,0
-57.595,50,7.0591,0,0,0,0,0,0,0,0,0
-58.651,45,9.7109,0,0,0,0,0,0,0,0,0
-56.649,55,8.1058,0,0,0,0,0,0,0,0,0
-55.71,45,10.665,0,1,0,0,0,0,1,0,0
-57.027,72,8.1171,0,1,0,0,0,0,1,0,0
-57.592,58,9.2687,0,1,0,0,0,0,1,0,0
-55.433,45,10.263,0,1,0,0,0,0,1,0,0
