CallId	AudioReadingID	Hits	PeriodicHits	BestCallScore	BestScoreLocation
2	CF3DCEA8-C297-4A5A-BEE0-3494338EFB00	13	0	0	0
2	4C1CB53A-F2C6-4661-8076-34A5A4DF1D07	3	0	0	0
2	4F04D992-88D9-4649-AC2C-34C117BDC396	69	3	4	8322
2	9904C1F5-849A-400E-8319-34E8EEFC167A	33	2	2	4123
2	17E84723-EACA-4EEE-B341-34ECE68B9425	19	4	6	27046
2	73A0C8A3-A890-4FB5-9567-350946ABD085	5	0	0	0
2	B98868A3-779F-46C2-9488-351A32C91A8B	22	0	0	0
2	0106B6AF-0DA5-490D-A89E-3B70D87404A1	68	1	2	9733
2	5C0897E5-2567-42DD-ADE0-3B712B81E7A1	29	3	4	23071
2	3C6062BD-D434-4E22-B670-3B721DA9A98F	18	3	4	10513
2	7D531080-00D9-467E-8B6F-3B766EC9FF70	16	3	6	25337
2	05B6CFC3-E9A8-44B7-B69A-3B8D0CB15989	33	0	0	0
2	DFA03FA5-E8E1-435C-BF1B-3B931DDE1CFC	12	0	0	0
2	BEE1F257-C42D-4061-A41F-3BBDFE9F7066	12	0	0	0
2	92C7ED8D-E324-42F3-A739-3BBE89BDBA6F	23	1	2	31541
2	BDD96D8C-E860-4DA4-8C5D-3BCD8E05138D	2	0	0	0
2	12573E6B-33C8-46AB-B004-3BCDA2CEC841	28	5	6	9510
2	1A505A5E-AE2E-4C46-96A6-3BDFF2A1627A	4	0	0	0
2	636040DB-9FF8-43D7-8F2A-43BD810AC0E4	13	3	6	18650
2	7AECE701-5FC1-4560-BD11-43C5407A0BB5	3	0	0	0
2	7AE58076-369C-432F-BCE6-43D7420F46C2	47	9	6	12557
2	7D960EAA-D0DC-4DC5-BFF9-43DAED26C95C	1	0	0	0
2	F5831F0A-5847-4C99-B7EE-43DC138A7138	4	0	0	0
2	8C0275E9-6DEC-490C-829A-44064003BAD8	9	1	2	22811
2	D755D582-6CB6-4D8E-BE17-440DC60C5A89	34	7	4	12743
2	F4F8FB05-1477-4DF8-ADFE-44261072488A	3	0	0	0
2	CF98F47E-7E43-4C44-B43A-443A6EA2BB69	11	0	0	0
2	6ECF8CC9-5DBF-4AFA-893D-44A0FAE318C2	27	1	2	23442
2	7FF7EDBE-7872-4321-9C79-44C6E15C9408	2	0	0	0
2	9DDB96DD-AE65-4C6B-98C4-44F4E8A8D861	11	0	0	0
2	2075921F-1F35-402D-B802-45163C204924	45	13	11	23071
2	6C9277C4-5218-4477-8964-4516DDD73F11	8	0	0	0
2	0B6A0BF6-4BBA-4AF5-B286-452D4EA71C5D	19	0	0	0
2	3EC7D019-0054-4B36-9E8E-49ECD14F8189	37	10	8	7170
2	84DF026C-0E25-4405-A749-49F08C3D1C1E	91	4	4	4606
2	F4317700-2FA5-4658-B402-4F7A1D43FEB6	7	0	0	0
2	2EB3976D-B1E8-4632-A2DA-4F9ED0F77F12	9	0	0	0
2	25349A6F-C5DF-48D3-B5EE-4FA24BFFC02D	8	1	0	0
2	CE353A18-F25D-472D-8739-50C651C9CC95	1	0	0	0
2	260C7CA8-F32B-45D5-864C-50D6BD9FC24D	14	3	6	4309
2	D06DEC34-4F3E-4269-848E-50DAAAB7624B	16	0	0	0
2	AE195958-0F75-4759-AF7D-5107E00885FF	18	1	2	25114
2	A35AAE6D-C682-41C7-B082-5108079DB33E	55	2	4	27083
2	1DD1E35C-6B0F-4ED9-BFDD-510C3FA29878	11	0	0	0
2	2B906A47-ED6E-41F5-9D84-51218A3F824B	9	2	4	3900
2	BAA09683-CCEC-4E1E-BC2F-512548DCAAF8	7	0	0	0
2	B69A9637-EE66-4E90-B206-5132CA7C5914	14	0	0	0
2	4F540839-98D0-4FAC-AC4A-513604B3B267	15	5	8	45102
2	EB2A8AF6-0E8E-49D7-AB3E-548A4D91000E	19	2	2	2935
2	7CEFAABD-C61B-4701-8402-54A43DDDA6F3	42	9	8	13226
2	95E77C23-CEFA-4C4B-8BCD-54AAF8D66A79	38	9	6	17981
2	D170711F-8C57-445E-92ED-54C606A74109	19	1	2	52198
2	A616F4F2-7C46-4CC7-93D4-54CCEF8858C2	13	1	2	4458
2	32CF295D-AD34-4A7E-B80A-54CD306EB31E	19	1	2	10439
2	F36ED40B-CA5A-4172-ABFB-54D761C6C872	6	0	0	0
2	59072809-6019-4194-A726-54E5D3600B59	38	8	12	21919
2	ED390FBF-F6D5-4AE6-BC1B-54E7B97D38FA	7	0	0	0
2	BA234AAD-72A2-4D0C-943E-56CD02205E74	3	0	0	0
2	D4C579DF-801C-4315-857E-56D67F0FDA87	60	13	12	48148
2	61CF9B5A-05A0-4883-AAC7-56E53A7C5370	12	0	0	0
2	FCE830EE-0A43-4D06-8EFA-56F8A47514EC	5	0	0	0
2	D6286CED-FA1D-419B-A9D3-56F946F734B5	82	1	2	3863
2	C15A4C6D-163A-439C-AD18-56FC7044EEDD	19	3	4	9065
2	24810EBE-0F7A-4563-B0F9-575B7AE47DE3	28	1	2	6910
2	E96111FA-FC3B-4AC5-AA17-576B73471743	11	0	0	0
2	185D12E2-162A-4AE7-8DCF-5770C2D63BC6	9	1	2	2972
2	279A78A8-417C-416F-9FEA-5792436287A4	5	1	2	24185
2	E88F3355-8EC8-4C11-9D05-57A6364F2B6A	15	2	4	18018
2	69DAB83E-7CC7-441D-9170-57BE63728A93	34	3	4	6092
2	A83A0294-BD4D-4129-A26D-57C5A50CDE06	11	1	2	17424
2	C204171B-0727-4B82-A107-57CF86468191	8	0	0	0
2	67EAB0E1-0A02-4E49-9F1C-57D181C7624A	52	0	0	0
2	AEBF6D90-6945-4E98-9515-57DE0C8A24A2	10	0	0	0
2	ABC39944-2E3F-4E28-B181-5940B494D039	7	0	0	0
2	C739B5AC-5A7F-45F4-8938-5951497E6C6D	67	4	2	2749
2	15B0CAF2-313F-4CA2-A6AA-59549D94780B	11	1	2	2749
2	A1BE39F6-6926-4D2C-9060-596A3A4F96B5	34	5	3	7393
2	1C057932-EC18-4FB7-BF5F-597609638CC9	80	25	18	19319
2	C32086F9-4BAC-476C-A932-59871C91A7A3	35	3	4	45771
2	9FC6AA66-B951-4F88-BF34-598C594331D5	11	2	2	20247
2	899DAD79-BF08-4C0F-A3C9-599AC08693B1	15	1	2	2674
2	D577CE58-5981-457B-92C6-5A37A53A7951	12	1	2	3455
2	D0D631A3-7D96-4D8E-82DE-5A41DE11050D	35	5	10	7913
2	8F74E5D5-AD05-4D80-914E-5A4BB84E8A41	62	1	2	27269
2	3922ABB7-8362-4BF1-A486-5A571EBAD549	12	1	2	26712
2	C8EDB1EA-24FE-4A80-A778-5A5D66708B70	5	0	0	0
2	92D536A3-65CD-4256-AEC5-5A60F18B9CDB	40	4	6	10216
2	D87534EE-E27D-49ED-B3F4-5A77F9CC566D	1	0	0	0
2	CC46BD2F-71A3-4670-8768-5A7E010FFA88	4	0	0	0
2	81E3610C-92A3-47AC-ADE9-5A7EEF769E45	6	1	2	20284
2	685ECB9E-C4F0-4CC5-A2D2-5A82093820BB	18	1	2	14006
2	17DF5B01-CDA2-40C5-89F4-5F5630D79A2C	4	0	0	0
2	E4C9F80E-67A5-4E05-A307-5F5AED655694	12	0	0	0
2	CF33E41E-301F-414F-8514-5F5D54858EFF	2	0	0	0
2	C689C22B-8821-4AB7-B928-5F681213E14B	14	0	0	0
2	47F9A1E1-045A-4847-B39C-5F6ED8295359	16	2	4	10885
2	C334ADFC-DBE7-450D-907B-5F6F2CA7DCED	43	0	0	0
2	6BDA4E27-3A38-45E7-B888-5F7E36E8FFDD	39	6	6	5535
2	815325C5-ECD7-4313-BC94-5F8F42932AF7	100	15	6	3120
2	9493BBB2-2BDC-41B6-AEBF-5FAE392CE8C9	9	0	0	0
2	63139744-FDB8-4410-9ADB-5FCE85194E73	31	3	4	6018
2	2224889B-9196-4263-8BC4-5FD2A9C7939D	3	0	0	0
2	7763F2BD-6D26-4756-B493-5FD69A0FA228	20	1	2	21176
2	E9F33D1D-59B0-41BD-806D-626AF9584A26	9	0	0	0
2	159250E2-1CDB-4A10-9101-62775BA0D617	9	0	0	0
2	B64AEDB1-6D7B-44FA-B997-627DF2D18FE9	14	0	0	0
2	3D8BF874-85FB-432B-94ED-6282F117691D	13	0	0	0
2	13083C82-3ACD-46DB-9F76-6286A7571B1A	22	1	2	56248
2	CF1C5F57-04BF-4943-8E26-62972D5238E9	11	0	0	0
2	ED7CF477-1711-43C2-A5FB-62A57BF668B8	4	0	0	0
2	A0E6BB4B-AB30-45C2-A0AA-D87790255C94	11	1	2	21102
2	EC01ECEB-43D9-4175-9D3B-D87966365734	23	3	4	9696
2	220B4719-B1A7-472D-A269-D88007C04AAF	13	2	3	5907
2	84D23010-8986-4804-8BE0-D892DAC6CA8C	12	0	0	0
2	3697649C-906B-4663-BB16-D8A060A1D2FA	6	0	0	0
2	CA79CD04-C5C7-4111-BDC2-D8A59A09018F	7	1	2	3380
2	3D1F8CD0-D60F-4D17-8879-D8B6A9064B9D	4	0	0	0
2	AB889E73-DD2F-48C9-8586-E5C4E73841A9	7	0	0	0
2	BC4039F9-9DF5-43CA-91B6-E5DFE076C622	13	0	0	0
2	280E2765-3B24-4AE5-A7FA-E5F04EF3B174	6	0	0	0
2	8BBC3775-9785-4D9E-AAFF-00A9A8BDB800	49	3	2	3529
2	DAFADCAE-AD77-42D8-9210-00C835BA80A8	9	1	2	34254
2	0D7B162C-4F7A-44E2-A287-00CC87179632	16	6	10	3232
2	DB3E086B-F4C7-40DB-8816-010882A8384E	42	4	4	43950
2	43875ADC-D127-48FA-9144-010C6D4B7739	24	4	4	8359
2	BB83DC09-8AF8-4CB3-A46D-04D7C57F5824	36	1	2	16792
2	8FC5DD0D-3522-4FEE-8A2F-04DBAB67A512	17	4	8	24111
2	F2609FC6-04B0-4C1E-8198-04F31AF59E2C	10	1	2	8433
2	6357910B-C5FA-4E2C-B8FA-04F8885C6229	11	2	4	23108
2	90720196-EBB5-43F1-A9AD-04FD2B731530	16	2	2	17610
2	F896339F-FCDF-45A7-92D6-0522165BADB4	57	24	12	38266
2	701CF52F-B7BF-4C56-9AFD-0522B2200DEA	12	0	0	0
2	5215C259-5463-4CBB-9022-052B25E5F22E	10	0	0	0
2	FA7D1585-4B8B-466F-972D-05402F3E36E9	11	0	0	0
2	7D263C50-885D-4BC4-BD12-054168728517	22	1	2	25077
2	C90F1B09-D968-4F51-BFAD-05416B97E776	3	0	0	0
2	E7B55BA5-86E8-412D-9A29-06D8B1777E5B	24	2	2	4792
2	3DE73CA4-AEF0-4E14-A999-06DADCC7B4B8	43	8	8	4829
2	6B77A0B5-886E-47CB-BB98-06F70957A405	9	1	2	26526
2	6F995A22-776E-4BA9-843B-07015DA0D111	21	5	8	10513
2	0984DAF4-5780-417A-A275-0715518430D7	32	1	0	0
2	8E72FEAE-9134-484B-9D40-1018306C712E	7	0	0	0
2	6C15172E-DB57-4793-B155-62A9A0EAC850	31	0	0	0
2	3633A22A-F087-419A-94AA-62AB71B87ECA	12	0	0	0
2	3F9FEEB7-5D88-4037-A59E-62B9DA525E46	14	3	4	6910
2	7082370B-210D-4E6D-A185-62C9925A3068	8	0	0	0
2	64C09C0E-6482-45CD-ACC5-62CE17A075A3	13	5	8	32582
2	4D2C3C17-3766-4947-9953-6B43A98D9D97	11	0	0	0
2	C2779B23-0EF2-49EB-8390-6B5F72E9A14B	67	24	14	28792
2	98CE3C55-E956-48E9-9045-6B62D06C145D	11	0	0	0
2	FFADEC81-6DC6-4D8F-B960-6B6550048C85	31	8	16	13857
2	E37DF84B-AE25-4E11-8B83-6B79293297F9	70	12	14	34699
2	3E7D69DD-9136-4945-B872-6B79E85BD1D8	16	1	2	20916
2	A038248B-15EE-4AF0-BAD2-6B7BA3CD85E3	23	3	4	19467
2	08B64960-9BC0-4548-83A6-6B7E990D9E51	11	2	4	4941
2	19609FAE-D93E-42CD-9FEE-6B84DF75CF13	29	4	8	27603
2	6BDCDBC5-C43D-4617-BAEA-6B8F398CB47C	46	7	10	22291
2	45DE27B8-FC55-4527-8113-6B92F97555F5	19	0	0	0
2	91C4B576-EDAF-4D28-86DE-6B944D5BCBFB	9	1	2	24966
2	86A50363-F9FE-4B48-ADAA-6BB1FE23EB40	2	0	0	0
2	8BD2B7A3-EF87-4253-A422-6F6DE0C905A6	42	8	4	3529
2	C70A50E5-8FDB-4492-9FA2-6F6E59DC64F1	14	0	0	0
2	23D9A463-FBD4-45AB-85D2-6F7AC27D5DD9	7	1	2	17535
2	27E12748-0F22-47A3-B0FC-6F7D834F3A46	66	15	9	10885
2	4FF36F6A-E752-404D-AC08-6F84F11299ED	18	1	2	9548
2	CB4EC497-8E4B-4063-9E33-6F8FECF923C9	8	1	2	27418
2	BCA724BA-A8FF-439C-B539-6F9AADA9BC2F	5	1	2	15195
2	1786E00C-B281-4CDF-A7CA-6FB535DB9C57	35	0	0	0
2	14BBD7A8-245E-4930-A5DB-6FB77734EF27	5	0	0	0
2	E521E5E0-5AE1-4B24-AFE2-6FC0833CB691	8	1	2	57511
2	8FB77F6C-215F-4854-8EF3-6FC1DBD0033A	9	0	0	0
2	1BB7F052-B951-418B-B1EA-6FD31EC562BE	11	0	0	0
2	B426ECEA-FC58-4CAF-A9FB-6FD822994215	22	4	6	25449
2	0660D808-BE4F-44C8-A1C2-6FF1E8BECB0B	31	1	2	19616
2	10A261C9-BABC-46C8-B46C-757CDEACA6CF	23	2	2	8061
2	06524B8C-EA15-4C96-867B-75882FE11E6C	68	2	2	2637
2	3874778E-890D-4460-B6DC-7593E74867F5	14	1	2	5647
2	AEED9082-39DB-4B4B-9E1C-75AC5EE53DA8	8	0	0	0
2	0B23EE0D-3A55-45B6-AA32-75B0151BEA5C	8	1	2	2600
2	CC3B178E-31D8-4FCF-A3EA-75B24406211D	21	3	4	31541
2	6E03D35B-DBEB-462C-A768-75B3C25F245E	9	1	0	0
2	6A7F41CB-0F31-4189-9765-75B78AD67C80	10	1	2	17907
2	C38370D3-8E50-4BA5-8E56-75BDF60A2DC3	44	3	2	7727
2	043CDEAE-DC6C-41B8-B6BD-75D177CEC371	12	0	0	0
2	E54B33C4-0FB9-4C4D-88DE-75D5E319460D	33	9	8	51195
2	DFC52FED-9E38-472A-925B-75D8560FC530	16	0	0	0
2	486D9934-3219-468D-905C-75E414839D9A	6	0	0	0
2	E5E9BF22-7532-4A8D-9C03-767F959F42FE	11	2	2	8953
2	34AD4307-44EE-4EDA-BE25-768DD3136DDF	11	1	2	11071
2	B89D2AEA-3C89-4436-9C74-768E617B5567	12	0	0	0
2	4C0EF216-4096-4699-810D-76A861DF4327	15	1	2	7801
2	DAA8914F-67CD-4D3B-BA0D-76B9B03CFCD1	13	2	2	6204
2	61247E64-742E-4AD2-BF70-76C184DB6623	43	5	4	5275
2	B13E529C-DBE4-42FA-A580-76C5AFAC43E8	10	1	2	6464
2	178F8B16-4A12-4A47-88E6-76DFD8ECD93F	10	1	2	8061
2	7AD2A539-D254-4FA8-8580-7702A82017A4	26	2	2	4532
2	A74C07AE-896D-4545-A8A6-7706CECAEA4E	16	0	0	0
2	099A2F14-3C90-48D2-931A-846816727F82	40	0	0	0
2	95F8E2CF-434B-409C-B2CF-846A5D7630D4	12	2	4	3380
2	F4442D24-EC20-4475-90C4-846B3EB7855E	22	0	0	0
2	0B20FE78-0788-4ECA-92B4-846B75140253	47	2	2	26266
2	D18CCA2F-2947-47F4-8B81-846B8EE6F6ED	7	0	0	0
2	EDAFD739-438A-4F8B-9582-8475BD4C8BA6	44	3	4	51715
2	66E88585-0646-4BCD-B968-8480B4ACD891	48	7	6	38340
2	EC660AD5-1239-4006-A9C1-84840A0E89CA	10	1	2	23665
2	04626E23-BD7D-4941-BFDF-849245EFE144	29	4	3	55913
2	BD6E7C6D-4953-45D7-AAA9-881B36953B5D	51	0	0	0
2	07AC1C56-5CD0-445A-99AC-882A91F8D0B7	2	0	0	0
2	CC80B671-C093-4B74-A110-882CFA476D8F	6	0	0	0
2	9126C8F5-5819-4924-A2EB-88373D0AAFCF	28	0	0	0
2	F92E9D48-F2E8-45D9-B0CE-883E0A4C43D7	15	0	0	0
2	0BA68910-C963-4E6F-AC37-88435C21F537	18	1	2	16458
2	D55E84E1-55E0-4058-BDA8-885A9F172796	29	8	6	26972
2	C4175132-D492-407C-BBC2-888E3188EC97	21	0	0	0
2	EED85EC6-08A1-45FB-8D06-90989B660FB3	2	0	0	0
2	A8B8EB03-D99E-4094-8B0B-90A92B222D6A	19	0	0	0
2	1C00A7AF-4204-4B62-AC6B-90AE5B6B0E44	39	5	6	41573
2	6A645845-DA42-4D0F-A778-90BADEE1C99D	2	0	0	0
2	42CE4744-9E4A-4CC6-8482-927567E512C9	5	0	0	0
2	4FFFA95F-7D4A-4BF5-AB44-929586AD35AD	9	0	0	0
2	D8282693-4312-405B-915A-4E9E72DE47A7	2	0	0	0
2	7EF49733-02A9-4883-A21C-4EAC09F47EE0	70	1	2	13671
2	99190E4F-413B-4E0B-9A0A-4EAD7EC6133A	4	0	0	0
2	030F0F63-7E17-4560-8C68-4EB22C9E3B91	2	0	0	0
2	F715DD5A-A4E3-4501-B6B3-4EB7F7F680F7	9	2	4	15603
2	3D6FD8E8-C716-4DCA-AFBE-4EB805B9422C	7	0	0	0
2	885000E2-DD72-4599-B5FA-4EB915CD6A71	37	0	0	0
2	1B57C737-EDE2-4A26-A7C1-4EBDAD9ED365	19	2	2	2637
2	2883741E-970A-498F-87EF-4EC43DB2E5F0	7	1	2	6724
2	B7A3C88D-EEB0-4E25-A673-4F408CA3395C	10	0	0	0
2	7A23271F-2925-42E9-A4C5-4F459CB8A37D	60	0	0	0
2	040B617A-2E59-40FC-A584-4F4B7ADAC709	23	3	4	19207
2	CFBBFC01-567A-4B79-A23B-4F569AAE4B54	35	3	6	26675
2	A84DF7BD-C53D-4884-A7D3-92ACF7149858	12	0	0	0
2	C9348451-D277-4A0F-8100-92EEF1E5ACF4	15	1	2	25894
2	B12AC833-C909-4290-8F97-92FAD96E2FAC	8	0	0	0
2	9A5E2974-BA58-459C-9F5A-92FE0E6E6B34	67	8	6	13151
2	D27583C4-DC72-4198-88C6-9D3124C5BE88	5	0	0	0
2	096B9E37-E6FD-48BF-BD37-9D4905D26C01	66	1	2	25523
2	DDC1B139-B540-4734-8D28-9D5AE4FAAC66	10	0	0	0
2	187963BA-C985-4793-A09F-9D68B701AE1C	54	9	6	43913
2	17B89CA2-3327-44BB-9588-9D813E24C712	7	0	0	0
2	CF15F3C4-96FE-4319-B8F8-9D8C71EF0A5C	12	1	0	0
2	95755C09-30D3-43CD-99A0-9D9C9CFBB4F9	10	0	0	0
2	2D348EB7-688F-484C-A6E4-9DA2CD76F623	7	0	0	0
2	DAEED6E3-8F56-4E9C-982E-9DA48FEB1100	68	6	4	11182
2	DDC531FC-A305-4BD7-888F-9E48FCB907DD	5	1	2	12000
2	6A000DE1-C126-4C00-AE75-9E7998A19A74	6	0	0	0
2	94682C35-932B-4540-BBF6-9E7ADD3B8848	6	0	0	0
2	D64E1023-7907-45CA-AAD0-9E83F4C5DBB5	7	0	0	0
2	BCDA1F47-652F-42AB-8DC0-9E88726EB1EC	14	3	4	15306
2	26ABC714-3D31-43CC-A984-9FF0506EA60A	9	1	2	18315
2	ED25A371-AC8E-4538-B5BE-A001DDF710B1	18	4	6	2972
2	320F691F-589D-41D7-8D51-A0069158017A	19	3	4	27195
2	C7AF87CF-454C-465E-A843-A020A7960316	37	7	8	21548
2	87425707-6AE7-4EE3-9833-A02308CAF4A7	20	1	0	0
2	BBE71A3D-62C4-485D-B5F0-A03B2182229C	70	1	2	3455
2	95F5711B-9D82-4B2A-972D-A067D2576F8E	55	5	4	20953
2	1D3E232A-4716-4996-B016-A06DEA5D65AD	36	5	4	46737
2	9E706C16-C508-46DA-B7C8-A07ABA6D0E79	12	1	2	21027
2	4687B98E-D5D8-41DB-87AB-A566CE4DF0DE	12	0	0	0
2	5332BF3C-26D3-489E-8A21-A96293B92E86	2	0	0	0
2	06667781-72DB-4426-B8C2-A966E814CAAA	11	1	2	7133
2	C6862051-AAD6-4735-866C-A9690077EEA1	32	0	0	0
2	45E1C04C-F936-483C-93CB-A987904AA520	29	1	2	11479
2	7C174607-E256-4AF8-BCEC-A9AB407C37E7	34	0	0	0
2	0FAFEF26-6697-4325-AA96-A9ACB2A7D962	8	1	2	12445
2	F4B9C167-DA1C-4DB7-BA5B-A9AD9073115A	20	4	4	25411
2	58BF4A5B-B026-45B3-9DD6-A9D73F5985E8	17	0	0	0
2	B9BBF774-2F37-4ABE-865E-A9DB46E6287B	4	0	0	0
2	83457E78-5410-4E1B-82D9-AA6383722F72	5	0	0	0
2	F2ABA2B0-FA10-4B29-93DF-AA6A178A8DB9	16	1	2	3343
2	942E5F3E-C85D-4E7A-B1D5-AA7154581161	27	1	2	48929
2	5B9AC655-A1C6-4EFB-9025-AA89671265B5	8	1	2	2674
2	C27201F3-F04D-4A09-940E-AA92C2D5B976	2	0	0	0
2	D7001379-0189-482C-A88F-AA95B694A550	27	9	18	26786
2	50E7120B-AE0A-45F5-9B32-AAA5B0F0F0D1	3	0	0	0
2	8D18A616-AD43-4D89-B84F-AC0516D30E11	4	0	0	0
2	FADBF4A0-92C5-4C0B-88C6-AC19707E0CB9	13	2	2	26935
2	11CE982C-B5CC-4D82-9030-AC19FC3289C5	47	3	4	4198
2	7EF5EE17-53DF-490B-BBEE-AC2D0E0DFCF4	12	0	0	0
2	AEED9647-24BF-4521-847E-AC3E87DFA004	12	0	0	0
2	FED0822A-3201-4C98-A9EB-AC4FE47E7A73	3	0	0	0
2	842BDF43-D103-4F8C-B507-AC5824818672	9	0	0	0
2	6E5078D5-16BD-4285-A388-AC67C1A238AD	31	0	0	0
2	02C655FF-237C-4EEB-81DA-AC680F7024CF	5	0	0	0
2	2A120EB0-3328-4088-A7CD-AC68900B9EBD	13	2	2	21956
2	AC9B3A16-44C3-4194-802A-B02580BB409E	2	0	0	0
2	2D3C8E03-D56E-4C6F-A553-B03CD3B0AAD3	13	6	8	26600
2	333B255F-EC28-44D9-BD8E-B05B52896171	14	3	4	19021
2	C8890F86-1847-4406-9075-B08B4075699C	64	2	4	25486
2	3822B18D-3E81-4CDC-9BFD-B0A0C83EEDB2	7	0	0	0
2	A1FABBE6-B81F-444E-B43F-B0A758B3CDF7	4	0	0	0
2	CC708B7C-15ED-4D95-8C47-B0AB6832A2D1	38	4	6	3195
2	A4FA595D-1320-4E2E-8B23-B4A7329E7DDB	15	3	4	26006
2	18BB37BB-F1F1-4139-A917-B4AFD1FF0FD0	9	0	0	0
2	C5BB0FB9-2FAB-4D00-98B0-B4C0F0170897	15	0	0	0
2	22DCEFC3-DFB6-4890-B611-B4C96E0E4EB4	37	2	2	13783
2	4C77F81B-BD6E-45C0-A319-B4D6D37ECCEC	71	38	26	43987
2	738454F8-09D4-4820-B42B-B4F697D4E917	13	2	4	11145
2	286E3CD7-8A90-4C0F-8371-B52C6F92CA78	13	0	0	0
2	7054965A-DD71-4C8E-A9B7-B538412D8D1D	7	1	0	0
2	D07B34D4-B650-4F65-AA81-B549C9158FAF	12	0	0	0
2	5517411F-8FA3-48D3-B479-B6BF2ADA910E	48	20	14	42427
2	1B841CAC-D8F5-4BE0-BB7C-B6CB78579CEA	8	1	2	8099
2	9AAA983C-CD95-4AD9-91B4-B6CD59A78ACB	19	1	2	11814
2	D0CE93A1-0F31-4AB0-B7C3-B6DF5212E32A	19	2	2	5461
2	83FF6D4C-5234-4C56-9B5B-B6ECEF001BDD	19	1	2	17832
2	0FBFEEEA-599D-490B-AC69-B6FF30FCD0A6	9	3	6	8359
2	912B1F40-D9DF-4F12-AC6E-B70842B53EAA	24	4	4	11740
2	42B1D5AE-E955-45A4-91B8-B71C514E2095	9	0	0	0
2	73D745F5-34F7-4D7B-AF5B-BA3193541E29	31	7	8	8842
2	C6691B17-2BEE-4A82-8CBC-BA3194234CE2	9	0	0	0
2	EC3A23E1-90BB-444B-B424-BA534CF978E7	4	0	0	0
2	E352217E-24E0-41D4-9FC7-BA64DFA51C6F	24	2	4	13374
2	78DE3BAC-BBEE-4DBB-836C-BA661A3CBF5D	22	2	2	21102
2	DF7DB44D-C4A5-4B98-A544-BA66D917810D	73	30	19	3157
2	9703DBA5-E682-42E9-B3F5-BA69AF25B8B5	24	4	8	26675
2	7221F9C2-748A-45EC-838E-BC2558C36F28	44	16	10	16606
2	92032945-6B8A-414B-B36A-BC2EDC831DE4	13	0	0	0
2	3C0F38C7-C6BC-4A89-8A58-BC4ADDE4B956	60	14	8	38563
2	FDEB894D-AB8C-4F7D-ACAB-BC58E981C7B5	33	3	4	26154
2	366E1DCD-3763-407E-9B7C-BC627135F53C	8	1	2	18092
2	1339888B-47FB-4DA0-8A3C-BC734BF6DD20	7	0	0	0
2	44158E55-E759-4090-89AB-BCAC54E7B863	59	1	2	17424
2	2E9F0206-5024-423A-A3B8-BCB3F7CC7726	5	0	0	0
2	BDA3FC3B-EE49-49AA-BB34-BD4DAD6B8851	8	0	0	0
2	E4AC77AC-3415-4F49-9AAE-BD4E607D3D4F	11	3	4	19801
2	2753A23E-34F8-44E5-AC41-BD53B6A0142D	19	4	4	9919
2	258785F1-8B8D-4B12-8DD9-BD5BFD7EBC88	12	1	2	17721
2	20D495AA-1D6A-4A57-98A0-BD62DC94C742	10	1	2	9548
2	032692FB-B124-423B-BE70-BD7F27A4B541	18	3	4	10774
2	07523F48-7571-4F55-A5F7-BD8DD1BDBF4C	7	2	4	2823
2	5FBDBC56-7B72-4A7A-BA92-BD9991657F86	7	1	2	13448
2	05F41609-0F75-4D47-8F37-C0F444144A14	76	10	8	16086
2	6091014C-7F30-43F1-B465-C1157AFA2CD2	7	0	0	0
2	AF3B9044-0AAD-4C74-A217-C1163AE21D6C	219	128	31	57065
2	0EBDB6C3-EF2E-4C29-9093-C1232A9FDC10	5	0	0	0
2	141B81A9-64B1-4444-B471-C14D73236664	57	18	10	9473
2	F5D20426-3322-49FB-8A35-C151971E5D56	5	0	0	0
2	B9E389E2-FAAC-4A4A-A297-C153601E9C8A	13	0	0	0
2	CC20BF62-434F-494A-B655-C15F8690955D	35	3	4	8247
2	3A7563D2-3430-4ED9-909A-CAB29162D1C1	75	31	16	31541
2	D9F498E9-8107-4AE3-A29E-CAC472D1179B	44	3	4	5832
2	2A9FA6E5-6331-4DC8-9AEF-CAC912A3D530	7	0	0	0
2	3C9F4653-48D8-4340-9FC0-CAC9AF38F15E	5	0	0	0
2	71BF9A19-C208-4FF3-9328-CAD3BD85EE09	18	4	2	5238
2	D3103322-A5D1-4F78-8846-CB0B07EF3321	28	5	5	26229
2	1571CF22-E450-4F17-B5C1-CB0CD8FC9C95	6	0	0	0
2	3BFC611C-EFED-42AC-BB0F-CCCF9A9F7A46	12	1	2	23331
2	758A2043-4372-46C0-92C1-CCD034C81A85	11	0	0	0
2	CA82C9EC-14DB-47E9-828C-CCD0B9667A30	6	0	0	0
2	CAFD1507-4EC8-457C-9B16-CCD8E5C8A1CF	2	0	0	0
2	C0B7F0E8-A132-4B4D-AA27-CCE840C98C48	11	4	8	26935
2	1697ED45-D3D0-486B-9A41-CCF9F75A1B48	14	2	2	6613
2	4ECA2661-36AE-429D-8276-CD079BE10477	7	1	2	17610
2	6F9A2A43-6FA5-43E0-8ABE-CD127EA9F477	7	0	0	0
2	0A0AF321-9E5F-4558-9859-CD13E4DB2D97	7	0	0	0
2	E300BD61-69EF-4D75-8D6D-CD1DBF429CD9	19	2	2	14860
2	AE725F1B-407B-46C8-A7A2-CD1FEDC140EE	41	4	6	21473
2	89402F70-8844-4B88-B811-CDC65EEC860C	8	0	0	0
2	FD07CC96-7275-4932-8B72-CDC739192D19	14	1	2	52458
